abv,address,brewery,country,date_added,google_map_link,link,name,num_ratings,postal_code,rating,state,style,style_rating,town
0.045,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,2/14/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-bless-your-heart/395899/,3 Stars Bless Your Heart,4,20011,3.07,Washington DC,Amber Lager - Intl / Vienna,,"Washington, DC"
0.09,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,7/28/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-born-sinner/222731/,3 Stars Born Sinner,7,20011,3.16,Washington DC,Porter - Imperial,,"Washington, DC"
0.046,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/31/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-boyzen-da-hood/692310/,3 Stars Boyzen Da Hood,1,20011,3.09,Washington DC,Gose,,"Washington, DC"
0.05,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,11/4/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-bw-rye-lager/672786/,3 Stars BW Rye (Lager),2,20011,2.86,Washington DC,Amber Lager - Intl / Vienna,,"Washington, DC"
0.052,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,7/2/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-citra-lemon-peel-saison/219159/,3 Stars Citra & Lemon Peel Saison,81,20011,3.39,Washington DC,Saison / Farmhouse / Grisette,54.0,"Washington, DC"
0.05,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/15/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-citra-lemon-peel-saison-blackberries/368129/,3 Stars Citra & Lemon Peel Saison (Blackberries) ,2,20011,3.05,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.05,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,5/8/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-citra-lemon-peel-saison-hibiscus/264504/,3 Stars Citra & Lemon Peel Saison (Hibiscus),3,20011,3.27,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.052,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/21/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-citra-lemon-peel-saison-watermelon-juice-tequila-oak-chips/451120/,3 Stars Citra & Lemon Peel Saison (Watermelon Juice & Tequila Oak Chips),3,20011,3.12,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/10/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-coffee-pandemic/182048/,3 Stars Coffee Pandemic,8,20011,3.21,Washington DC,Porter - Imperial,,"Washington, DC"
0.036,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,6/6/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-cognitive-dissonance/338527/,3 Stars Cognitive Dissonance,11,20011,3.29,Washington DC,Berliner Weisse,39.0,"Washington, DC"
0.036,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,6/10/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-cognitive-dissonance-pineapple/425317/,3 Stars Cognitive Dissonance (Pineapple),2,20011,3.14,Washington DC,Berliner Weisse,,"Washington, DC"
0.036,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/15/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-cognitive-dissonance-raspberry/361098/,3 Stars Cognitive Dissonance (Raspberry),15,20011,3.47,Washington DC,Berliner Weisse,70.0,"Washington, DC"
0.05,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/23/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-courting-the-squall/474237/,3 Stars Courting the Squall,22,20011,3.27,Washington DC,Stout,44.0,"Washington, DC"
0.08,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/6/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-cutty-supreme/664098/,3 Stars Cutty Supreme,6,20011,3.26,Washington DC,IIPA - Imperial / Double IPA,,"Washington, DC"
0.116,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/27/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-death-star/384886/,3 Stars Death Star,3,20011,2.85,Washington DC,Belgian Ale - Strong Pale,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,1/30/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-desolation/700447/,3 Stars Desolation,3,20011,3.48,Washington DC,Porter - Imperial,,"Washington, DC"
0.045,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-dubliner/656803/,3 Stars Dubliner,1,20011,2.77,Washington DC,Red Ale / Intl Amber Ale,,"Washington, DC"
0.087,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,11/4/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-ebony-ivory/191038/,3 Stars Ebony & Ivory,16,20011,3.53,Washington DC,Strong Ale - American,66.0,"Washington, DC"
0.05,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/23/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-embracing-the-storm/474246/,3 Stars Embracing the Storm,1,20011,3.04,Washington DC,Stout,,"Washington, DC"
0.085,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/31/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-fernet-about-it/692309/,3 Stars Fernet About It,0,20011,,Washington DC,Stout - Imperial,,"Washington, DC"
0.067,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,1/17/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-funk-yo-couch/584866/,3 Stars Funk Yo Couch,1,20011,2.89,Washington DC,Sour / Wild Beer,,"Washington, DC"
0.075,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/9/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-funky-boss/665194/,3 Stars Funky Boss,1,20011,3.15,Washington DC,Sour - Flanders Red / Bruin,,"Washington, DC"
0.074,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/30/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-funkyard-dog/475638/,3 Stars Funkyard Dog,11,20011,3.42,Washington DC,Sour / Wild Beer,38.0,"Washington, DC"
0.058,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/25/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-ghost-pineapple/452347/,3 Stars Ghost (Pineapple),1,20011,3.02,Washington DC,IPA,,"Washington, DC"
0.058,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/4/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-ghost-white-ipa/291233/,3 Stars Ghost White IPA,63,20011,3.43,Washington DC,IPA,66.0,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,1/22/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-global-pandemic/198811/,3 Stars Global Pandemic,4,20011,3.17,Washington DC,Porter - Imperial,,"Washington, DC"
0.133,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/13/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-grand-cru/559162/,3 Stars Grand Cru,5,20011,3.37,Washington DC,Belgian Ale - Strong Pale,,"Washington, DC"
0.059,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/10/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-grapefruit-ghost-white-ipa/359886/,3 Stars Grapefruit Ghost White IPA,13,20011,3.28,Washington DC,IPA,40.0,"Washington, DC"
0.048,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,5/10/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-green-eyed-devil/264844/,3 Stars Green Eyed Devil,5,20011,2.95,Washington DC,ISA - Session IPA,,"Washington, DC"
0.153,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,12/15/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-habeus-corpses/576353/,3 Stars Habeus Corpses,1,20011,3.06,Washington DC,Strong Ale - American,,"Washington, DC"
0.066,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/5/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-harvest-ale/187650/,3 Stars Harvest Ale,5,20011,3.07,Washington DC,Pale Ale - American / APA,,"Washington, DC"
0.06,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,7/28/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-harvester-of-sorrow/222730/,3 Stars Harvester of Sorrow,4,20011,3.35,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.083,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/25/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-jabberwocky-superfly/545924/,3 Stars Jabberwocky Superfly,2,20011,3.04,Washington DC,IIPA - Imperial / Double IPA,,"Washington, DC"
0.042,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/14/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-lime-basil-saison-coconut/229169/,3 Stars Lime Basil Saison (Coconut),1,20011,2.83,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.042,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/1/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-lime-basil-saison-lbj/184218/,3 Stars Lime Basil Saison (LBJ),11,20011,3.07,Washington DC,Saison / Farmhouse / Grisette,15.0,"Washington, DC"
0.124,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,3/9/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-madness/493819/,3 Stars Madness,2,20011,3.26,Washington DC,Old Ale,,"Washington, DC"
0.124,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,3/16/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-madness-toasted-cardamom-and-juniper-berries/403944/,3 Stars Madness (toasted cardamom and juniper berries),3,20011,3.18,Washington DC,Old Ale,,"Washington, DC"
0.08,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,2/27/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-natural-mystic/595790/,3 Stars Natural Mystic,4,20011,3.4,Washington DC,IIPA - Imperial / Double IPA,,"Washington, DC"
0.05,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,11/21/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-nectar-of-the-bogs/238891/,3 Stars Nectar of the Bogs,29,20011,3.23,Washington DC,Saison / Farmhouse / Grisette,33.0,"Washington, DC"
0.09,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-nerf-guns/656798/,3 Stars Nerf Guns,1,20011,3.04,Washington DC,Stout - Imperial,,"Washington, DC"
0.062,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,3/11/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-never-say-never/711705/,3 Stars Never Say Never,0,20011,,Washington DC,Amber Lager - Intl / Vienna,,"Washington, DC"
0.058,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,3/2/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-northern-hemisphere-samsquanch/253701/,3 Stars Northern Hemisphere Samsquanch,2,20011,2.92,Washington DC,IPA,,"Washington, DC"
0.075,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,1/5/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-nuthin-but-dem-lacs/693727/,3 Stars Nuthin' But Dem Lacs,2,20011,3.07,Washington DC,IPA,,"Washington, DC"
0.043,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-orange-and-coriander-saison/656800/,3 Stars Orange and Coriander Saison,1,20011,3.0,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,5/31/2011,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pandemic-breakfast-porter/146097/,3 Stars Pandemic Breakfast Porter,43,20011,3.57,Washington DC,Porter - Imperial,47.0,"Washington, DC"
0.097,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/9/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pandemic-breakfast-porter-cherry-wood/224373/,3 Stars Pandemic Breakfast Porter (Cherry Wood),2,20011,3.0,Washington DC,Porter - Imperial,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/14/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pandemic-breakfast-porter-cocoa/182490/,3 Stars Pandemic Breakfast Porter (Cocoa),7,20011,3.2,Washington DC,Porter - Imperial,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/12/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pandemic-breakfast-porter-toasted-oak/182322/,3 Stars Pandemic Breakfast Porter (Toasted Oak),4,20011,2.98,Washington DC,Porter - Imperial,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,2/27/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pandemic-breakfast-porter-vanilla-beans/203114/,3 Stars Pandemic Breakfast Porter (Vanilla Beans),1,20011,2.9,Washington DC,Porter - Imperial,,"Washington, DC"
0.096,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,11/7/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pandemic-breakfast-porter-woodford-reserve/191259/,3 Stars Pandemic Breakfast Porter (Woodford Reserve),2,20011,2.93,Washington DC,Porter - Imperial,,"Washington, DC"
0.065,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/29/2012,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-peppercorn-saison/187037/,3 Stars Peppercorn Saison,0,20011,,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.065,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,11/18/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-peppercorn-saison-apricots/376062/,3 Stars Peppercorn Saison (Apricots),1,20011,3.0,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.065,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/6/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-peppercorn-saison-blue-plums/365766/,3 Stars Peppercorn Saison (Blue Plums),1,20011,3.11,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.065,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/10/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-peppercorn-saison-cherries/353032/,3 Stars Peppercorn Saison (Cherries),5,20011,3.12,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.065,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/25/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-peppercorn-saison-orange-peel/545931/,3 Stars Peppercorn Saison (Orange Peel),2,20011,3.05,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.06,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,10/28/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-persica-rising/371345/,3 Stars Persica Rising,3,20011,3.07,Washington DC,Saison / Farmhouse / Grisette,,"Washington, DC"
0.053,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,3/7/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-phoenix-rye-saison/254318/,3 Stars Phoenix Rye Saison,13,20011,3.34,Washington DC,Saison / Farmhouse / Grisette,54.0,"Washington, DC"
0.068,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,8/23/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pinkies-up/650795/,3 Stars Pinkies Up,2,20011,3.11,Washington DC,Sour / Wild Beer,,"Washington, DC"
0.08,"6400 Chillum Pl, NW", 3 Stars Brewing Company,USA,9/21/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=3+Stars+Brewing+Company%2C6400+Chillum+Pl%2C+NW%2C+Washington%2C+DC%2C+Washington+DC%2C+United+States%2C+20011,www.ratebeer.com/beer/3-stars-pounding-trees/451269/,3 Stars Pounding Trees,19,20011,3.52,Washington DC,IIPA - Imperial / Double IPA,48.0,"Washington, DC"
